#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
PRKACA	CACNA1F	9606.ENSP00000309591	9606.ENSP00000365441	0	0	0	0	0	0	0.900	0.187	0.915
PRKACA	MYLK3	9606.ENSP00000309591	9606.ENSP00000378288	0	0	0	0.676	0.108	0.045	0.900	0.120	0.915
PRKACA	CACNA1S	9606.ENSP00000309591	9606.ENSP00000355192	0	0	0	0	0.042	0	0.900	0.223	0.919
PRKACA	IGF1R	9606.ENSP00000309591	9606.ENSP00000497069	0	0	0	0.578	0.055	0.088	0.900	0.191	0.921
PRKACA	ORAI1	9606.ENSP00000309591	9606.ENSP00000482568	0	0	0	0	0.056	0	0.900	0.233	0.921
PRKACA	ATP2B1	9606.ENSP00000309591	9606.ENSP00000392043	0	0	0	0	0.118	0.046	0.900	0.180	0.921
PRKACA	CAV1	9606.ENSP00000309591	9606.ENSP00000339191	0	0	0	0	0	0.292	0	0.895	0.922
PRKACA	BRAF	9606.ENSP00000309591	9606.ENSP00000419060	0	0	0	0.596	0.054	0.088	0.900	0.204	0.922
PRKACA	RAF1	9606.ENSP00000309591	9606.ENSP00000401888	0	0	0	0.588	0.054	0.088	0.900	0.216	0.923
PRKACA	ATP2B2	9606.ENSP00000309591	9606.ENSP00000353414	0	0	0	0	0.119	0.046	0.900	0.204	0.924
PRKACA	NFATC1	9606.ENSP00000309591	9606.ENSP00000389377	0	0	0	0	0.047	0	0.900	0.300	0.927
PRKACA	RASGRF1	9606.ENSP00000309591	9606.ENSP00000405963	0	0	0	0	0	0.129	0.900	0.240	0.928
PRKACA	ATP2B4	9606.ENSP00000309591	9606.ENSP00000350310	0	0	0	0	0.135	0.046	0.900	0.245	0.929
PRKACA	SCN5A	9606.ENSP00000309591	9606.ENSP00000328968	0	0	0	0	0	0	0.900	0.399	0.937
PRKACA	ITPR2	9606.ENSP00000309591	9606.ENSP00000370744	0	0	0	0	0.042	0.168	0.900	0.304	0.937
PRKACA	RAP1A	9606.ENSP00000309591	9606.ENSP00000358723	0	0	0	0	0.068	0.129	0.900	0.343	0.939
PRKACA	GRIN2A	9606.ENSP00000309591	9606.ENSP00000332549	0	0	0	0	0	0.065	0.900	0.431	0.942
PRKACA	GRIN2B	9606.ENSP00000309591	9606.ENSP00000477455	0	0	0	0	0	0.071	0.900	0.518	0.951
PRKACA	KCNE1	9606.ENSP00000309591	9606.ENSP00000382226	0	0	0	0	0.045	0	0.900	0.547	0.952
PRKACA	ESR1	9606.ENSP00000309591	9606.ENSP00000405330	0	0	0	0	0	0	0.900	0.581	0.956
PRKACA	TRPV1	9606.ENSP00000309591	9606.ENSP00000459962	0	0	0	0	0	0.091	0.900	0.629	0.963
PRKACA	PRKACG	9606.ENSP00000309591	9606.ENSP00000366488	0	0	0.049	0.982	0	0.669	0.900	0.042	0.965
PRKACA	PDE4A	9606.ENSP00000309591	9606.ENSP00000370078	0	0	0	0	0.115	0.110	0.650	0.892	0.966
PRKACA	RHOA	9606.ENSP00000309591	9606.ENSP00000400175	0	0	0	0	0.056	0.213	0.900	0.614	0.967
PRKACA	ADCY3	9606.ENSP00000309591	9606.ENSP00000384484	0	0	0	0	0	0.096	0.900	0.674	0.968
PRKACA	PDE4D	9606.ENSP00000309591	9606.ENSP00000345502	0	0	0	0	0.078	0.651	0.650	0.750	0.968
PRKACA	ITPR3	9606.ENSP00000309591	9606.ENSP00000363435	0	0	0	0	0.042	0.168	0.900	0.693	0.972
PRKACA	RAPGEF4	9606.ENSP00000309591	9606.ENSP00000380271	0	0	0	0	0	0	0.500	0.968	0.983
PRKACA	ADCY5	9606.ENSP00000309591	9606.ENSP00000419361	0	0	0	0	0.042	0.096	0.650	0.951	0.983
PRKACA	RAPGEF3	9606.ENSP00000309591	9606.ENSP00000395708	0	0	0	0	0.062	0	0.500	0.974	0.986
PRKACA	PRKACB	9606.ENSP00000309591	9606.ENSP00000359719	0	0	0.048	0.984	0.042	0.874	0.900	0.044	0.987
PRKACA	CALML4	9606.ENSP00000309591	9606.ENSP00000419081	0	0	0	0	0	0	0.650	0.971	0.989
PRKACA	CALML5	9606.ENSP00000309591	9606.ENSP00000369689	0	0	0	0	0.055	0	0.650	0.971	0.989
PRKACA	CALML3	9606.ENSP00000309591	9606.ENSP00000315299	0	0	0	0	0.055	0	0.650	0.971	0.989
PRKACA	GSK3B	9606.ENSP00000309591	9606.ENSP00000324806	0	0	0	0.622	0.094	0.618	0.900	0.768	0.990
PRKACA	AKAP12	9606.ENSP00000309591	9606.ENSP00000384537	0	0	0	0	0.042	0.191	0	0.989	0.991
PRKACA	AKAP9	9606.ENSP00000309591	9606.ENSP00000348573	0	0	0	0	0.063	0.785	0	0.968	0.993
PRKACA	RYR2	9606.ENSP00000309591	9606.ENSP00000355533	0	0	0	0	0	0.571	0.900	0.871	0.994
PRKACA	CREB1	9606.ENSP00000309591	9606.ENSP00000387699	0	0	0	0	0.042	0.510	0.900	0.940	0.996
PRKACA	EZR	9606.ENSP00000309591	9606.ENSP00000338934	0	0	0	0	0.055	0	0.900	0.982	0.998
PRKACA	AKAP5	9606.ENSP00000309591	9606.ENSP00000378207	0	0	0	0	0	0.780	0.500	0.985	0.998
PRKACA	AKAP1	9606.ENSP00000309591	9606.ENSP00000478212	0	0	0	0	0.042	0.837	0.500	0.998	0.999
PRKACB	KCNQ1	9606.ENSP00000359719	9606.ENSP00000155840	0	0	0	0	0.053	0	0.900	0.610	0.959
PRKACB	PYGM	9606.ENSP00000359719	9606.ENSP00000164139	0	0	0	0	0.110	0.053	0	0.607	0.640
PRKACB	MAPK1	9606.ENSP00000359719	9606.ENSP00000215832	0	0	0	0.606	0.082	0.098	0.900	0.251	0.929
PRKACB	PYGL	9606.ENSP00000359719	9606.ENSP00000216392	0	0	0	0	0.110	0.053	0	0.602	0.635
PRKACB	PLEK2	9606.ENSP00000359719	9606.ENSP00000216446	0	0	0	0	0	0	0	0.452	0.452
PRKACB	PYGB	9606.ENSP00000359719	9606.ENSP00000216962	0	0	0	0	0.110	0.053	0	0.609	0.642
PRKACB	RASD1	9606.ENSP00000359719	9606.ENSP00000225688	0	0	0	0	0.056	0.129	0	0.371	0.438
PRKACB	GNRHR	9606.ENSP00000359719	9606.ENSP00000226413	0	0	0	0	0.084	0	0	0.383	0.411
PRKACB	RAP1B	9606.ENSP00000359719	9606.ENSP00000250559	0	0	0	0	0.078	0.129	0.900	0.393	0.944
PRKACB	KRAS	9606.ENSP00000359719	9606.ENSP00000256078	0	0	0	0	0.072	0.129	0	0.397	0.471
PRKACB	TRPA1	9606.ENSP00000359719	9606.ENSP00000262209	0	0	0	0	0.063	0.045	0	0.466	0.481
PRKACB	SLC9A3R1	9606.ENSP00000359719	9606.ENSP00000262613	0	0	0	0	0.103	0.046	0.900	0.681	0.969
PRKACB	MAP2K2	9606.ENSP00000359719	9606.ENSP00000262948	0	0	0	0.621	0	0.091	0.900	0.129	0.914
PRKACB	MAPK3	9606.ENSP00000359719	9606.ENSP00000263025	0	0	0	0.599	0.063	0.098	0.900	0.565	0.958
PRKACB	GRIN2D	9606.ENSP00000359719	9606.ENSP00000263269	0	0	0	0	0	0.065	0.650	0.200	0.715
PRKACB	ATP2B3	9606.ENSP00000359719	9606.ENSP00000263519	0	0	0	0	0.148	0.046	0.900	0.241	0.930
PRKACB	SLC9A1	9606.ENSP00000359719	9606.ENSP00000263980	0	0	0	0	0.067	0	0.900	0.391	0.938
PRKACB	CBL	9606.ENSP00000359719	9606.ENSP00000264033	0	0	0	0	0	0	0	0.446	0.446
PRKACB	RASGRF2	9606.ENSP00000359719	9606.ENSP00000265080	0	0	0	0	0.060	0.129	0.900	0.161	0.922
PRKACB	EGF	9606.ENSP00000359719	9606.ENSP00000265171	0	0	0	0	0	0	0	0.552	0.552
PRKACB	TRPV5	9606.ENSP00000359719	9606.ENSP00000265310	0	0	0	0	0	0.071	0.900	0.246	0.923
PRKACB	SRI	9606.ENSP00000359719	9606.ENSP00000265729	0	0	0	0	0.074	0	0	0.573	0.587
PRKACB	CACNA1C	9606.ENSP00000359719	9606.ENSP00000266376	0	0	0	0	0.058	0	0.900	0.732	0.972
PRKACB	IQGAP1	9606.ENSP00000359719	9606.ENSP00000268182	0	0	0	0	0.068	0	0.500	0.242	0.616
PRKACB	RASA1	9606.ENSP00000359719	9606.ENSP00000274376	0	0	0	0	0.093	0	0	0.390	0.423
PRKACB	MYLK4	9606.ENSP00000359719	9606.ENSP00000274643	0	0	0.096	0.656	0.108	0.045	0.900	0.054	0.913
PRKACB	EGFR	9606.ENSP00000359719	9606.ENSP00000275493	0	0	0	0.580	0	0	0	0.426	0.426
PRKACB	AKAP6	9606.ENSP00000359719	9606.ENSP00000280979	0	0	0	0	0.045	0.091	0	0.951	0.953
PRKACB	ADCY8	9606.ENSP00000359719	9606.ENSP00000286355	0	0	0	0	0	0.096	0.900	0.543	0.955
PRKACB	GNAQ	9606.ENSP00000359719	9606.ENSP00000286548	0	0	0	0	0.072	0	0	0.626	0.638
PRKACB	CACNA1D	9606.ENSP00000359719	9606.ENSP00000288139	0	0	0	0	0	0	0.900	0.369	0.934
PRKACB	ARAF	9606.ENSP00000359719	9606.ENSP00000290277	0	0	0	0.573	0.054	0.088	0.900	0.130	0.914
PRKACB	CALM3	9606.ENSP00000359719	9606.ENSP00000291295	0	0	0	0	0.055	0	0.650	0.970	0.989
PRKACB	GRIN2C	9606.ENSP00000359719	9606.ENSP00000293190	0	0	0	0	0.066	0.065	0.650	0.222	0.730
PRKACB	ADCY9	9606.ENSP00000359719	9606.ENSP00000294016	0	0	0	0	0	0.096	0.900	0.514	0.952
PRKACB	SYN1	9606.ENSP00000359719	9606.ENSP00000295987	0	0	0	0	0.082	0	0	0.465	0.488
PRKACB	RHO	9606.ENSP00000359719	9606.ENSP00000296271	0	0	0	0	0	0	0	0.435	0.435
PRKACB	ADCY1	9606.ENSP00000359719	9606.ENSP00000297323	0	0	0	0	0	0.096	0.900	0.488	0.949
PRKACB	NOS3	9606.ENSP00000359719	9606.ENSP00000297494	0	0	0	0	0	0.092	0	0.575	0.597
PRKACB	MAP2K1	9606.ENSP00000359719	9606.ENSP00000302486	0	0	0	0.630	0	0.091	0.900	0.243	0.925
PRKACB	CALML6	9606.ENSP00000359719	9606.ENSP00000304643	0	0	0	0	0	0	0.650	0.969	0.988
PRKACB	CSN3	9606.ENSP00000359719	9606.ENSP00000304822	0	0	0	0	0.062	0	0	0.396	0.409
PRKACB	IRS1	9606.ENSP00000359719	9606.ENSP00000304895	0	0	0	0	0.061	0.069	0	0.436	0.464
PRKACB	ITPR1	9606.ENSP00000359719	9606.ENSP00000306253	0	0	0	0	0.060	0.049	0.900	0.724	0.972
PRKACB	PRKACA	9606.ENSP00000359719	9606.ENSP00000309591	0	0	0.048	0.984	0.042	0.874	0.900	0.044	0.987
PRKACB	ADCY6	9606.ENSP00000359719	9606.ENSP00000311405	0	0	0	0	0	0.096	0.650	0.598	0.861
PRKACB	ADCY4	9606.ENSP00000359719	9606.ENSP00000312126	0	0	0	0	0	0.096	0.650	0.402	0.794
PRKACB	GFRA4	9606.ENSP00000359719	9606.ENSP00000313423	0	0	0	0	0	0	0.400	0	0.400
PRKACB	PHKB	9606.ENSP00000359719	9606.ENSP00000313504	0	0	0	0	0.066	0	0.650	0.128	0.690
PRKACB	CALML3	9606.ENSP00000359719	9606.ENSP00000315299	0	0	0	0	0.055	0	0.650	0.971	0.989
PRKACB	RAP2B	9606.ENSP00000359719	9606.ENSP00000319096	0	0	0	0	0.074	0.129	0	0.358	0.437
PRKACB	TAC1	9606.ENSP00000359719	9606.ENSP00000321106	0	0	0	0	0	0.053	0	0.544	0.550
PRKACB	GSK3B	9606.ENSP00000359719	9606.ENSP00000324806	0	0	0	0.606	0.087	0.209	0.900	0.771	0.981
PRKACB	SCN5A	9606.ENSP00000359719	9606.ENSP00000328968	0	0	0	0	0	0	0.900	0.395	0.936
PRKACB	GRIN2A	9606.ENSP00000359719	9606.ENSP00000332549	0	0	0	0	0	0.065	0.900	0.431	0.942
PRKACB	TRDN	9606.ENSP00000359719	9606.ENSP00000333984	0	0	0	0	0.061	0.069	0	0.612	0.631
PRKACB	HSP90AA1	9606.ENSP00000359719	9606.ENSP00000335153	0	0	0	0	0.047	0.471	0	0.495	0.724
PRKACB	EZR	9606.ENSP00000359719	9606.ENSP00000338934	0	0	0	0	0.055	0	0.900	0.982	0.998
PRKACB	CAV1	9606.ENSP00000359719	9606.ENSP00000339191	0	0	0	0	0	0	0	0.891	0.891
PRKACB	PPP1CC	9606.ENSP00000359719	9606.ENSP00000341779	0	0.001	0	0	0.062	0.089	0	0.357	0.403
PRKACB	CAV3	9606.ENSP00000359719	9606.ENSP00000341940	0	0	0	0	0	0	0	0.656	0.656
PRKACB	ADCY2	9606.ENSP00000359719	9606.ENSP00000342952	0	0	0	0	0	0.096	0.650	0.363	0.781
PRKACB	PDE4D	9606.ENSP00000359719	9606.ENSP00000345502	0	0	0	0	0.085	0.110	0.650	0.750	0.919
PRKACB	FYN	9606.ENSP00000359719	9606.ENSP00000346671	0	0	0	0.587	0.068	0.198	0.400	0.241	0.614
PRKACB	FN1	9606.ENSP00000359719	9606.ENSP00000346839	0	0	0	0	0	0	0	0.434	0.434
PRKACB	PDE5A	9606.ENSP00000359719	9606.ENSP00000347046	0	0	0	0	0.086	0.107	0	0.661	0.699
PRKACB	AKAP9	9606.ENSP00000359719	9606.ENSP00000348573	0	0	0	0	0.068	0.736	0	0.967	0.991
PRKACB	ATP2B4	9606.ENSP00000359719	9606.ENSP00000350310	0	0	0	0	0.123	0.046	0.900	0.251	0.929
PRKACB	MYBPC2	9606.ENSP00000359719	9606.ENSP00000350332	0	0	0	0	0	0.066	0	0.431	0.445
PRKACB	KCNQ2	9606.ENSP00000359719	9606.ENSP00000352035	0	0	0	0	0.078	0	0	0.495	0.515
PRKACB	RYR1	9606.ENSP00000359719	9606.ENSP00000352608	0	0	0	0	0	0.239	0	0.419	0.539
PRKACB	ATP2B2	9606.ENSP00000359719	9606.ENSP00000353414	0	0	0	0	0.148	0.046	0.900	0.213	0.927
PRKACB	MYLK	9606.ENSP00000359719	9606.ENSP00000353452	0	0	0	0.684	0.042	0.066	0.900	0.086	0.907
PRKACB	MTOR	9606.ENSP00000359719	9606.ENSP00000354558	0	0	0	0	0	0.091	0	0.653	0.671
PRKACB	CACNA1S	9606.ENSP00000359719	9606.ENSP00000355192	0	0	0	0	0	0	0.900	0.205	0.917
PRKACB	RYR2	9606.ENSP00000359719	9606.ENSP00000355533	0	0	0	0	0	0.571	0.900	0.871	0.993
PRKACB	VIP	9606.ENSP00000359719	9606.ENSP00000356213	0	0	0	0	0.063	0	0	0.587	0.597
PRKACB	RABIF	9606.ENSP00000359719	9606.ENSP00000356231	0	0	0	0	0.061	0	0	0.633	0.641
PRKACB	CNR1	9606.ENSP00000359719	9606.ENSP00000358513	0	0	0	0	0.067	0	0	0.462	0.476
PRKACB	NGF	9606.ENSP00000359719	9606.ENSP00000358525	0	0	0	0	0	0	0	0.584	0.584
PRKACB	RAP1A	9606.ENSP00000359719	9606.ENSP00000358723	0	0	0	0	0.070	0.129	0.900	0.359	0.941
PRKACB	RGS4	9606.ENSP00000359719	9606.ENSP00000397181	0	0	0	0	0.062	0	0	0.396	0.410
PRKACB	CCNL2	9606.ENSP00000359719	9606.ENSP00000383611	0	0	0	0	0.042	0.129	0	0.354	0.413
PRKACB	PPP1CB	9606.ENSP00000359719	9606.ENSP00000378769	0	0.001	0	0	0.082	0.089	0	0.359	0.418
PRKACB	YWHAZ	9606.ENSP00000359719	9606.ENSP00000379287	0	0	0	0	0.065	0.128	0	0.344	0.419
PRKACB	HRAS	9606.ENSP00000359719	9606.ENSP00000407586	0	0	0	0	0.056	0.129	0	0.356	0.424
PRKACB	PRKCA	9606.ENSP00000359719	9606.ENSP00000408695	0	0	0	0.849	0.049	0	0	0.428	0.432
PRKACB	RPS6KA1	9606.ENSP00000359719	9606.ENSP00000435412	0	0	0	0.828	0.047	0	0	0.433	0.436
PRKACB	RYR3	9606.ENSP00000359719	9606.ENSP00000489262	0	0	0	0	0	0.239	0	0.298	0.443
PRKACB	RCAN1	9606.ENSP00000359719	9606.ENSP00000370527	0	0	0	0	0	0.292	0	0.249	0.445
PRKACB	NOS1	9606.ENSP00000359719	9606.ENSP00000477999	0	0	0	0	0	0.091	0	0.432	0.461
PRKACB	TTN	9606.ENSP00000359719	9606.ENSP00000467141	0	0	0	0	0.042	0.066	0	0.449	0.463
PRKACB	TRPV4	9606.ENSP00000359719	9606.ENSP00000406191	0	0	0	0	0	0.076	0	0.466	0.485
PRKACB	PTH1R	9606.ENSP00000359719	9606.ENSP00000402723	0	0	0	0	0	0	0	0.487	0.487
PRKACB	PICK1	9606.ENSP00000359719	9606.ENSP00000385205	0	0	0	0	0	0.080	0	0.478	0.499
PRKACB	KCNQ3	9606.ENSP00000359719	9606.ENSP00000373648	0	0	0	0	0.072	0	0	0.492	0.509
PRKACB	SAG	9606.ENSP00000359719	9606.ENSP00000386444	0	0	0	0	0	0	0	0.511	0.511
PRKACB	PIK3CG	9606.ENSP00000359719	9606.ENSP00000419260	0	0	0	0	0.072	0	0	0.508	0.524
PRKACB	DLG4	9606.ENSP00000359719	9606.ENSP00000497806	0	0	0	0	0.072	0.070	0	0.508	0.538
PRKACB	ASPH	9606.ENSP00000359719	9606.ENSP00000368767	0	0	0	0	0.055	0	0	0.549	0.555
PRKACB	GRB2	9606.ENSP00000359719	9606.ENSP00000376345	0	0	0	0	0	0	0	0.559	0.559
PRKACB	CDC42	9606.ENSP00000359719	9606.ENSP00000497733	0	0	0	0	0.093	0.100	0	0.518	0.572
PRKACB	PPP1R9B	9606.ENSP00000359719	9606.ENSP00000478767	0	0	0	0	0	0.052	0	0.578	0.582
PRKACB	MYBPC3	9606.ENSP00000359719	9606.ENSP00000442795	0	0	0	0	0	0.091	0	0.581	0.602
PRKACB	BDNF	9606.ENSP00000359719	9606.ENSP00000414303	0	0	0	0	0	0	0	0.637	0.637
PRKACB	ARRB1	9606.ENSP00000359719	9606.ENSP00000409581	0	0	0	0	0.042	0	0	0.649	0.649
PRKACB	PRKG1	9606.ENSP00000359719	9606.ENSP00000363092	0	0	0	0.883	0.114	0.300	0.400	0.174	0.652
PRKACB	ARRB2	9606.ENSP00000359719	9606.ENSP00000403701	0	0	0	0	0.042	0	0	0.653	0.653
PRKACB	PHKA1	9606.ENSP00000359719	9606.ENSP00000362643	0	0	0	0	0	0	0.650	0.090	0.668
PRKACB	PHKG2	9606.ENSP00000359719	9606.ENSP00000455607	0	0	0.113	0.696	0	0	0.650	0.045	0.677
PRKACB	PHKA2	9606.ENSP00000359719	9606.ENSP00000369274	0	0	0	0	0	0	0.650	0.170	0.697
PRKACB	HSP90AB1	9606.ENSP00000359719	9606.ENSP00000360609	0	0	0	0	0.047	0.434	0	0.485	0.698
PRKACB	GRIN1	9606.ENSP00000359719	9606.ENSP00000360608	0	0	0	0	0.070	0.077	0.650	0.347	0.777
PRKACB	ADCY7	9606.ENSP00000359719	9606.ENSP00000501053	0	0	0	0	0	0.096	0.650	0.420	0.800
PRKACB	FKBP1B	9606.ENSP00000359719	9606.ENSP00000370373	0	0	0	0	0.042	0	0	0.845	0.846
PRKACB	ALDH7A1	9606.ENSP00000359719	9606.ENSP00000387123	0	0	0	0	0.051	0.049	0	0.888	0.890
PRKACB	MYLK2	9606.ENSP00000359719	9606.ENSP00000365162	0	0	0	0.650	0.108	0.045	0.900	0.075	0.910
PRKACB	CACNA1F	9606.ENSP00000359719	9606.ENSP00000365441	0	0	0	0	0	0	0.900	0.180	0.914
PRKACB	MYLK3	9606.ENSP00000359719	9606.ENSP00000378288	0	0	0	0.644	0.108	0.045	0.900	0.126	0.915
PRKACB	ORAI1	9606.ENSP00000359719	9606.ENSP00000482568	0	0	0	0	0	0	0.900	0.233	0.920
PRKACB	IGF1R	9606.ENSP00000359719	9606.ENSP00000497069	0	0	0	0.573	0.054	0.088	0.900	0.194	0.921
PRKACB	BRAF	9606.ENSP00000359719	9606.ENSP00000419060	0	0	0	0.579	0.054	0.088	0.900	0.212	0.922
PRKACB	RAF1	9606.ENSP00000359719	9606.ENSP00000401888	0	0	0	0.580	0.054	0.088	0.900	0.220	0.923
PRKACB	ATP2B1	9606.ENSP00000359719	9606.ENSP00000392043	0	0	0	0	0.137	0.046	0.900	0.203	0.925
PRKACB	NFATC1	9606.ENSP00000359719	9606.ENSP00000389377	0	0	0	0	0	0	0.900	0.303	0.927
PRKACB	ITPR2	9606.ENSP00000359719	9606.ENSP00000370744	0	0	0	0	0.049	0.045	0.900	0.327	0.930
PRKACB	RASGRF1	9606.ENSP00000359719	9606.ENSP00000405963	0	0	0	0	0.062	0.129	0.900	0.250	0.930
PRKACB	ADCY3	9606.ENSP00000359719	9606.ENSP00000384484	0	0	0	0	0	0.096	0.900	0.465	0.947
PRKACB	GRIN2B	9606.ENSP00000359719	9606.ENSP00000477455	0	0	0	0	0	0.071	0.900	0.521	0.951
PRKACB	KCNE1	9606.ENSP00000359719	9606.ENSP00000382226	0	0	0	0	0	0	0.900	0.545	0.952
PRKACB	ESR1	9606.ENSP00000359719	9606.ENSP00000405330	0	0	0	0	0	0	0.900	0.581	0.956
PRKACB	RHOA	9606.ENSP00000359719	9606.ENSP00000400175	0	0	0	0	0.042	0.100	0.900	0.614	0.962
PRKACB	TRPV1	9606.ENSP00000359719	9606.ENSP00000459962	0	0	0	0	0	0.091	0.900	0.627	0.963
PRKACB	PDE4A	9606.ENSP00000359719	9606.ENSP00000370078	0	0	0	0	0.078	0.110	0.650	0.892	0.964
PRKACB	ITPR3	9606.ENSP00000359719	9606.ENSP00000363435	0	0	0	0	0	0.045	0.900	0.693	0.968
PRKACB	PRKACG	9606.ENSP00000359719	9606.ENSP00000366488	0	0	0.051	0.979	0	0.696	0.900	0.043	0.968
PRKACB	ADCY5	9606.ENSP00000359719	9606.ENSP00000419361	0	0	0	0	0.058	0.096	0.650	0.924	0.974
PRKACB	RAPGEF4	9606.ENSP00000359719	9606.ENSP00000380271	0	0	0	0	0.044	0	0.500	0.966	0.982
PRKACB	RAPGEF3	9606.ENSP00000359719	9606.ENSP00000395708	0	0	0	0	0	0	0.500	0.969	0.984
PRKACB	CALML4	9606.ENSP00000359719	9606.ENSP00000419081	0	0	0	0	0	0	0.650	0.971	0.989
PRKACB	AKAP12	9606.ENSP00000359719	9606.ENSP00000384537	0	0	0	0	0.047	0	0	0.989	0.989
PRKACB	CALML5	9606.ENSP00000359719	9606.ENSP00000369689	0	0	0	0	0.055	0	0.650	0.971	0.989
PRKACB	CREB1	9606.ENSP00000359719	9606.ENSP00000387699	0	0	0	0	0.049	0	0.900	0.958	0.995
PRKACB	AKAP5	9606.ENSP00000359719	9606.ENSP00000378207	0	0	0	0	0.067	0.828	0.500	0.985	0.998
PRKACB	AKAP1	9606.ENSP00000359719	9606.ENSP00000478212	0	0	0	0	0	0.806	0.500	0.998	0.999
PRKACG	KCNQ1	9606.ENSP00000366488	9606.ENSP00000155840	0	0	0	0	0.053	0	0.900	0.610	0.959
PRKACG	PYGM	9606.ENSP00000366488	9606.ENSP00000164139	0	0	0	0	0.110	0.053	0	0.609	0.642
PRKACG	MAPK1	9606.ENSP00000366488	9606.ENSP00000215832	0	0	0	0.624	0.063	0.098	0.900	0.243	0.927
PRKACG	PYGL	9606.ENSP00000366488	9606.ENSP00000216392	0	0	0	0	0.110	0.053	0	0.607	0.640
PRKACG	PLEK2	9606.ENSP00000366488	9606.ENSP00000216446	0	0	0	0	0	0	0	0.453	0.453
PRKACG	PYGB	9606.ENSP00000366488	9606.ENSP00000216962	0	0	0	0	0.110	0.053	0	0.609	0.642
PRKACG	RASD1	9606.ENSP00000366488	9606.ENSP00000225688	0	0	0	0	0.056	0.129	0	0.369	0.436
PRKACG	GNRHR	9606.ENSP00000366488	9606.ENSP00000226413	0	0	0	0	0.103	0	0	0.388	0.428
PRKACG	RAP1B	9606.ENSP00000366488	9606.ENSP00000250559	0	0	0	0	0.056	0.129	0.900	0.392	0.943
PRKACG	KRAS	9606.ENSP00000366488	9606.ENSP00000256078	0	0	0	0	0.056	0.129	0	0.352	0.420
PRKACG	TRPA1	9606.ENSP00000366488	9606.ENSP00000262209	0	0	0	0	0.064	0.045	0	0.471	0.486
PRKACG	SLC9A3R1	9606.ENSP00000366488	9606.ENSP00000262613	0	0	0	0	0.103	0.046	0.900	0.681	0.969
PRKACG	MAP2K2	9606.ENSP00000366488	9606.ENSP00000262948	0	0	0.102	0.652	0	0.091	0.900	0.115	0.918
PRKACG	MAPK3	9606.ENSP00000366488	9606.ENSP00000263025	0	0	0	0.626	0.063	0.098	0.900	0.554	0.957
PRKACG	GRIN2D	9606.ENSP00000366488	9606.ENSP00000263269	0	0	0	0	0	0.065	0.650	0.192	0.712
PRKACG	ATP2B3	9606.ENSP00000366488	9606.ENSP00000263519	0	0	0	0	0.131	0.046	0.900	0.213	0.926
PRKACG	SLC9A1	9606.ENSP00000366488	9606.ENSP00000263980	0	0	0	0	0.067	0	0.900	0.391	0.938
PRKACG	CBL	9606.ENSP00000366488	9606.ENSP00000264033	0	0	0	0	0	0	0	0.438	0.438
PRKACG	RASGRF2	9606.ENSP00000366488	9606.ENSP00000265080	0	0	0	0	0	0.129	0.900	0.162	0.920
PRKACG	EGF	9606.ENSP00000366488	9606.ENSP00000265171	0	0	0	0	0	0	0	0.552	0.552
PRKACG	TRPV5	9606.ENSP00000366488	9606.ENSP00000265310	0	0	0	0	0.072	0.071	0.900	0.248	0.926
PRKACG	SRI	9606.ENSP00000366488	9606.ENSP00000265729	0	0	0	0	0	0	0	0.573	0.573
PRKACG	CACNA1C	9606.ENSP00000366488	9606.ENSP00000266376	0	0	0	0	0.042	0	0.900	0.631	0.961
PRKACG	IQGAP1	9606.ENSP00000366488	9606.ENSP00000268182	0	0	0	0	0.068	0	0.500	0.238	0.614
PRKACG	RASA1	9606.ENSP00000366488	9606.ENSP00000274376	0	0	0	0	0.061	0	0	0.389	0.402
PRKACG	MYLK4	9606.ENSP00000366488	9606.ENSP00000274643	0	0	0.110	0.695	0.108	0.045	0.900	0.054	0.915
PRKACG	EGFR	9606.ENSP00000366488	9606.ENSP00000275493	0	0	0	0.596	0	0	0	0.427	0.427
PRKACG	AKAP6	9606.ENSP00000366488	9606.ENSP00000280979	0	0	0	0	0.042	0.091	0	0.951	0.953
PRKACG	ADCY8	9606.ENSP00000366488	9606.ENSP00000286355	0	0	0	0	0	0.096	0.900	0.819	0.982
PRKACG	GNAQ	9606.ENSP00000366488	9606.ENSP00000286548	0	0	0	0	0.052	0	0	0.626	0.630
PRKACG	CACNA1D	9606.ENSP00000366488	9606.ENSP00000288139	0	0	0	0	0.042	0	0.900	0.357	0.933
PRKACG	ARAF	9606.ENSP00000366488	9606.ENSP00000290277	0	0	0	0.589	0.054	0.088	0.900	0.125	0.914
PRKACG	CALM3	9606.ENSP00000366488	9606.ENSP00000291295	0	0	0	0	0.055	0	0.650	0.978	0.992
PRKACG	GRIN2C	9606.ENSP00000366488	9606.ENSP00000293190	0	0	0	0	0.044	0.065	0.650	0.227	0.725
PRKACG	ADCY9	9606.ENSP00000366488	9606.ENSP00000294016	0	0	0	0	0	0.096	0.900	0.500	0.950
PRKACG	SYN1	9606.ENSP00000366488	9606.ENSP00000295987	0	0	0	0	0	0	0	0.476	0.476
PRKACG	RHO	9606.ENSP00000366488	9606.ENSP00000296271	0	0	0	0	0.056	0	0	0.436	0.445
